symbol-id,category-id,grammar,rated,tags,symbol-en,category-en,symbol-fr,category-fr
2453,66,Noun,0,,sandwich_chicken,Food Meals and snacks,sandwich_chicken,Repas des aliments et des collations
2454,66,Noun,0,,sandwich_ham,Food Meals and snacks,sandwich_ham,Repas des aliments et des collations
2455,66,Noun,0,,sandwich_sausage,Food Meals and snacks,sandwich_sausage,Repas des aliments et des collations
2456,66,Noun,0,,sandwich_toasted,Food Meals and snacks,sandwich_toasted,Repas des aliments et des collations
2457,76,Noun,0,grooming,sanitary_towel,Healthcare Grooming items,serviette hygiénique,articles Santé Toilettage
2458,101,Noun,0,astronomy,satellite,Science Astronomy,Satellite,science Astronomie
2459,62,Noun,0,,satsuma,Food Fruit,Satsuma,Fruit alimentaire
2460,101,Noun,0,astronomy planets,Saturn,Science Astronomy,Saturne,science Astronomie
2461,63,Noun,0,,sauce_apple,Food Ingredients,sauce_apple,Ingrédients alimentaires
2462,63,Noun,0,,sauce_brown,Food Ingredients,sauce_brown,Ingrédients alimentaires
2463,63,Noun,0,,sauce_cranberry,Food Ingredients,sauce_cranberry,Ingrédients alimentaires
2464,65,Noun,0,,sauce_tomato,Food Kitchen items,sauce_tomato,Cuillères de cuisine articles
2465,65,Noun,0,cooking kitchen,saucepan,Food Kitchen items,casserole,Cuillères de cuisine articles
2466,65,Noun,0,cooking feeding kitchen,saucer,Food Kitchen items,soucoupe,Cuillères de cuisine articles
2467,66,Noun,0,,sausage_and_mash,Food Meals and snacks,sausage_and_mash,Repas des aliments et des collations
2468,67,Noun,0,,sausage_cumberland,Food Meat,sausage_cumberland,viande alimentaire
2469,55,Noun,0,celebration food,sausage_roll,Food Breads and baking,rouleau de saucisse,Et la cuisson des aliments Breads
2470,55,Noun,0,celebration food,sausage_roll_small,Food Breads and baking,sausage_roll_small,Et la cuisson des aliments Breads
2471,67,Noun,0,food meat pork,sausages,Food Meat,saucisses,viande alimentaire
2472,67,Noun,0,,sausages_2,Food Meat,sausages_2,viande alimentaire
2473,36,Noun,0,,save,Computer Icon,enregistrer,Icône d'ordinateur
2474,107,Noun,0,DIY tools workshop,saw,Tools Workshop,vu,Outillage
2475,65,Noun,0,cooking kitchen,scales,Food Kitchen items,Balance,Cuillères de cuisine articles
2476,65,Noun,0,cooking kitchen,scales_2,Food Kitchen items,scales_2,Cuillères de cuisine articles
2477,7,Noun,0,animal,scales_fish,Animal Features,scales_fish,Caractéristiques des animaux
2478,36,Noun,0,,scanning,Computer Icon,balayage,Icône d'ordinateur
2479,74,Noun,0,body,scar,Healthcare Body parts,cicatrice,Les parties du corps Santé
2480,106,Noun,0,gardening,scarecrow,Tools Garden,épouvantail,Outils de jardin
2481,30,Noun,0,clothes,scarf,Clothes General,écharpe,vêtements général
2482,90,Noun,0,,scary,People Descriptive,effrayant,personnes descriptif
2483,24,Noun,0,class school,school,Building School,école,Établissement scolaire
2484,24,Noun,0,class school,school_1,Building School,school_1,Établissement scolaire
2485,29,Noun,0,class school,school_bag,Clothes Accessories,sac d'école,Vêtements Accessoires
2486,116,Noun,0,class school,science,Work and School Subjects,science,Sujets de travail et de l'école
2487,117,Noun,0,class school,science_class,Work and School Timetable,classe de sciences,Les travaux et le calendrier scolaire
2488,24,Noun,0,class school,science_room,Building School,La salle de science,Établissement scolaire
2489,76,Noun,0,grooming,scissors,Healthcare Grooming items,les ciseaux,articles Santé Toilettage
2490,65,Noun,0,cooking,scoop,Food Kitchen items,scoop,Cuillères de cuisine articles
2491,64,Verb,0,,"scoop_,_to",Food Kitchen actions,"pelle _, _ à",Nourriture actions cuisine
2492,103,Verb,0,,"score_goal_,_to",Sport,"score_goal _, _ à",sport
2493,107,Noun,0,DIY tools workshop,screw,Tools Workshop,vis,Outillage
2494,107,Noun,0,DIY tools workshop,screwdriver,Tools Workshop,Tournevis,Outillage
2495,16,Noun,0,home house,scrubbing_brush,Building Contents,brosse exfoliante,Sommaire construction
2496,5,Noun,0,animal bird,seagull,Animal Birds,mouette,Oiseaux animaux
2497,8,Noun,0,animal fish,seahorse,Animal Fish and Marine mammals,hippocampe,Poissons animaux et mammifères marins
2498,8,Noun,0,animal mammal wild zoo,seal,Animal Fish and Marine mammals,joint,Poissons animaux et mammifères marins
2499,110,Noun,0,transport travel vehicle,seat_belt,Transport Road,ceinture de sécurité,Transport routier
2500,44,Noun,0,calendar diary time,second,Descriptive Time,seconde,Temps descriptif
2501,40,Noun,0,,second_3,Descriptive Position,second_3,Position descriptive
2502,92,Noun,0,job people profession work,secretary_1a,People Profession,secretary_1a,personnes Profession
2503,92,Noun,0,job people profession work,secretary_1b,People Profession,secretary_1b,personnes Profession
2504,92,Noun,0,job people profession work,secretary_2a,People Profession,secretary_2a,personnes Profession
2505,92,Noun,0,job people profession work,secretary_2b,People Profession,secretary_2b,personnes Profession
2506,82,Noun,0,equipment playground,see_saw,Leisure Playground,bascule,Aire de jeux Loisirs
2507,94,Noun,0,gardening plant,seedling,Plants and Trees,semis,Plantes et les arbres
2508,94,Noun,0,gardening plant,seeds,Plants and Trees,des graines,Plantes et les arbres
2509,77,Noun,0,clinic health hospital medical,seizure,Healthcare Medical conditions,crise d'épilepsie,Santé Conditions médicales
2510,74,Noun,0,body,senses,Healthcare Body parts,raison,Les parties du corps Santé
2511,24,Noun,0,class school,sensory_room,Building School,sensory_room,Établissement scolaire
2512,33,Noun,0,communication,sensory_tube,Communication Aid,sensory_tube,aide à la communication
2513,91,Noun,0,emotion expression face feeling people woman,serene_lady,People Feelings,serene_lady,Les gens sentiments
2514,91,Noun,0,emotion expression face feeling people,serene_man,People Feelings,serene_man,Les gens sentiments
2515,64,Verb,0,cooking,"serve_,_to",Food Kitchen actions,servir à,Nourriture actions cuisine
2516,59,Noun,0,,serviette,Food Feeding and eating,serviette,Alimentation alimentaire et manger
2517,20,VerbComplex,0,action,"set_the_table_,_to",Building Household tasks,"set_the_table _, _ à",tâches de construction ménagers
2518,64,VerbComplex,0,cooking,"set_timer_,_to",Food Kitchen actions,"set_timer _, _ à",Nourriture actions cuisine
2519,18,Noun,0,,settee_1,Building Furniture,settee_1,Meubles de construction
2520,18,Noun,0,,settee_2,Building Furniture,settee_2,Meubles de construction
2521,87,Noun,0,,seven,Number,Sept,Nombre
2522,87,Noun,0,,seven_dots,Number,seven_dots,Nombre
2523,87,Noun,0,,seventeen,Number,dix-sept,Nombre
2524,87,Noun,0,,seventy,Number,soixante-dix,Nombre
2525,41,Noun,0,amount percent,seventy_five_percent,Descriptive Quantity,seventy_five_percent,Quantité descriptive
2526,41,Noun,0,abstract adjective position,shallow,Descriptive Quantity,peu profond,Quantité descriptive
2527,76,Noun,0,grooming,shampoo,Healthcare Grooming items,shampooing,articles Santé Toilettage
2528,3,VerbComplex,0,action animal,"shampoo_animal_,_to",Animal Activity Grooming,"shampoo_animal _, _ à",Toilettage pour animaux Activité
2529,75,VerbComplex,0,grooming,"shampoo_hair_,_to",Healthcare Grooming activities,"shampoo_hair _, _ à",Santé activités Toilettage
2530,83,Noun,0,play toys,shape_puzzle,Leisure Toys,shape_puzzle,Jouets loisirs
2531,42,Noun,0,,shapes,Descriptive Shape,formes,Forme descriptive
2532,83,Noun,0,play toys,shapesorter,Leisure Toys,shapesorter,Jouets loisirs
2533,42,Noun,0,abstract adjective,sharp,Descriptive Shape,tranchant,Forme descriptive
2534,75,Verb,0,electric grooming,"shave_,_to",Healthcare Grooming activities,"rasage _, _ à",Santé activités Toilettage
2535,75,VerbComplex,0,body,"shave_underarm_,_to",Healthcare Grooming activities,"shave_underarm _, _ à",Santé activités Toilettage
2536,75,VerbComplex,0,grooming,"shave_with_razor_,_to",Healthcare Grooming activities,"shave_with_razor _, _ à",Santé activités Toilettage
2537,76,Noun,0,grooming,shaving_cream,Healthcare Grooming items,crème à raser,articles Santé Toilettage
2538,10,Noun,0,animal farm mammal,sheep,Animal Mammal,mouton,Mammifère
2539,102,Noun,0,,shells,Science Eco,coquilles,sciences Eco
2540,92,Noun,0,celebration Christian farm,shepherd_1a,People Profession,shepherd_1a,personnes Profession
2541,92,Noun,0,celebration Christian farm,shepherd_1b,People Profession,shepherd_1b,personnes Profession
2542,74,Noun,0,,shin,Healthcare Body parts,tibia,Les parties du corps Santé
2543,43,Noun,0,abstract adjective,shiny,Descriptive State,brillant,descriptif État
2544,30,Noun,0,clothes,shirt,Clothes General,chemise,vêtements général
2545,30,Noun,0,clothes footwear,shoe_-_ladies,Clothes General,chaussures _-_ dames,vêtements général
2546,30,Noun,0,clothes footwear,shoe_-_mans,Clothes General,chaussures _-_ mans,vêtements général
2547,100,Noun,0,,shooting_star,Science,étoile filante,Science
2548,25,Noun,0,holiday,shop,Building Shop,boutique,Magasinez
2549,25,Noun,0,holiday,shop_2,Building Shop,shop_2,Magasinez
2550,90,Noun,0,features people size,short,People Descriptive,court,personnes descriptif
2551,41,Noun,0,abstract adjective position,short_2,Descriptive Quantity,short_2,Quantité descriptive
2552,90,Noun,0,,short_hair,People Descriptive,cheveux courts,personnes descriptif
2553,30,Noun,0,clothes,shorts,Clothes General,short,vêtements général
2554,74,Noun,0,,shoulder,Healthcare Body parts,épaule,Les parties du corps Santé
2555,76,Noun,0,grooming,shower,Healthcare Grooming items,douche,articles Santé Toilettage
2556,75,Verb,0,grooming,"shower_1_,_to",Healthcare Grooming activities,"shower_1 _, _ à",Santé activités Toilettage
2557,75,Verb,0,grooming,"shower_2_,_to",Healthcare Grooming activities,"shower_2 _, _ à",Santé activités Toilettage
2558,76,Noun,0,grooming,shower_cap,Healthcare Grooming items,Bonnet de bain,articles Santé Toilettage
2559,76,Noun,0,grooming,shower_gel,Healthcare Grooming items,gel douche,articles Santé Toilettage
2560,10,Noun,0,animal wild,shrew,Animal Mammal,musaraigne,Mammifère
2561,61,Noun,0,fish food,shrimp,Food Fish and seafood,crevette,Nourriture pour poissons et fruits de mer
2562,97,Noun,0,celebration Christian Easter food,Shrove_Tuesday_1,Religion Festival,Shrove_Tuesday_1,festival de la religion
2563,104,Noun,0,games sport,shuttlecock,Sport Accessories,volant,Sport Accessoires
2564,40,Noun,0,direction position,side,Descriptive Position,côté,Position descriptive
2565,65,Noun,0,cooking kitchen,sieve,Food Kitchen items,tamis,Cuillères de cuisine articles
2566,64,Verb,0,cooking,"sieve_,_to",Food Kitchen actions,"tamis _, _ à",Nourriture actions cuisine
2567,110,Noun,0,transport travel,signpost,Transport Road,poteau indicateur,Transport routier
2568,110,Noun,0,transport travel,signpost_1,Transport Road,signpost_1,Transport routier
2569,100,Noun,0,,silence,Science,silence,Science
2570,60,Noun,0,celebration food,simnel_cake,Food Festival,Gâteau au four,Festival de la gastronomie
2571,92,Noun,0,job people profession work,singer_1a,People Profession,singer_1a,personnes Profession
2572,92,Noun,0,job people profession work,singer_1b,People Profession,singer_1b,personnes Profession
2573,92,Noun,0,job people profession work,singer_2a,People Profession,singer_2a,personnes Profession
2574,92,Noun,0,job people profession work,singer_2b,People Profession,singer_2b,personnes Profession
2575,18,Noun,0,,single_bed,Building Furniture,lit simple,Meubles de construction
2576,65,Noun,0,cooking kitchen,sink,Food Kitchen items,évier,Cuillères de cuisine articles
2577,16,Noun,0,,sink_2,Building Contents,sink_2,Sommaire construction
2578,93,Noun,0,family relationship relatives,sister,People Relationship,sœur,People Relationship
2579,49,VerbComplex,0,,"sit_at_computer_,_to",Electrical Computer,"sit_at_computer _, _ à",électrique informatique
2580,49,VerbComplex,0,,"sit_at_computer_,_to_2",Electrical Computer,"sit_at_computer _, _ to_2",électrique informatique
2581,87,Noun,0,,six,Number,six,Nombre
2582,87,Noun,0,,six_dots,Number,six_dots,Nombre
2583,87,Noun,0,,sixteen,Number,seize,Nombre
2584,87,Noun,0,,sixty,Number,soixante,Nombre
2585,82,Noun,0,equipment playground,skate_park,Leisure Playground,skate_park,Aire de jeux Loisirs
2586,110,Noun,0,transport travel,skateboard,Transport Road,planche à roulette,Transport routier
2587,74,Noun,0,,skeleton,Healthcare Body parts,squelette,Les parties du corps Santé
2588,103,Verb,0,games sport,"ski_,_to",Sport,"ski _, _ à",sport
2589,74,Noun,0,,skin,Healthcare Body parts,peau,Les parties du corps Santé
2590,30,Noun,0,clothes,skirt,Clothes General,jupe,vêtements général
2591,104,Noun,0,games sport,skis,Sport Accessories,des skis,Sport Accessoires
2592,74,Noun,0,,skull,Healthcare Body parts,le crâne,Les parties du corps Santé
2593,10,Noun,0,animal mammal,skunk,Animal Mammal,moufette,Mammifère
2594,110,Noun,0,celebration,sledge,Transport Road,une luge,Transport routier
2595,30,Noun,0,clothes sleepwear,sleep_suit_baby,Clothes General,sleep_suit_baby,vêtements général
2596,110,Noun,0,celebration,sleigh,Transport Road,traîneau,Transport routier
2597,42,Noun,0,abstract,slice,Descriptive Shape,tranche,Forme descriptive
2598,82,Noun,0,equipment playground,slide,Leisure Playground,faire glisser,Aire de jeux Loisirs
2599,78,Noun,0,clinic health hospital medical,sling,Healthcare Medical items,fronde,Santé Produits médicaux
2600,30,Noun,0,clothes footwear,slippers,Clothes General,chaussons,vêtements général
2601,90,Noun,0,,slippery,People Descriptive,glissant,personnes descriptif
2602,6,Noun,0,insect,slug,Animal Crustacean and Molluscs,limace,Animaux Crustacés et Mollusques
2603,77,Verb,0,,"smoke_,_to",Healthcare Medical conditions,"fumer _, _ à",Santé Conditions médicales
2604,100,Noun,0,,smooth,Science,lisse,Science
2605,6,Noun,0,insect,snail,Animal Crustacean and Molluscs,escargot,Animaux Crustacés et Mollusques
2606,12,Noun,0,animal pet reptile wild,snake,Animal Reptiles and Amphibians,serpent,Reptiles et Amphibiens animaux
2607,91,Noun,0,emotion expression face feeling people woman,sneering_lady,People Feelings,sneering_lady,Les gens sentiments
2608,91,Noun,0,emotion expression face feeling people,sneering_man,People Feelings,sneering_man,Les gens sentiments
2609,77,Noun,0,clinic health hospital medical,sneeze_cold,Healthcare Medical conditions,sneeze_cold,Santé Conditions médicales
2610,54,Noun,0,climate forecast weather,snow,Environment Weather,neige,environnement Météo
2611,76,Noun,0,grooming,soap,Healthcare Grooming items,savon,articles Santé Toilettage
2612,30,Noun,0,clothes footwear,socks,Clothes General,chaussettes,vêtements général
2613,43,Noun,0,abstract adjective,soft,Descriptive State,doux,descriptif État
2614,92,Noun,0,job people profession work,soldier_1a,People Profession,soldier_1a,personnes Profession
2615,92,Noun,0,job people profession work,soldier_1b,People Profession,soldier_1b,personnes Profession
2616,92,Noun,0,job people profession work,soldier_2a,People Profession,soldier_2a,personnes Profession
2617,92,Noun,0,job people profession work,soldier_2b,People Profession,soldier_2b,personnes Profession
2618,74,Noun,0,body,sole,Healthcare Body parts,Unique,Les parties du corps Santé
2619,41,Noun,0,abstract adjective position,some,Descriptive Quantity,certains,Quantité descriptive
2620,93,Noun,0,family relationship relatives,son,People Relationship,fils,People Relationship
2621,66,Noun,0,,soup,Food Meals and snacks,soupe,Repas des aliments et des collations
2622,66,Noun,0,,soup_carrot,Food Meals and snacks,soup_carrot,Repas des aliments et des collations
2623,66,Noun,0,,soup_chicken,Food Meals and snacks,soup_chicken,Repas des aliments et des collations
2624,66,Noun,0,,soup_mushroom,Food Meals and snacks,soup_mushroom,Repas des aliments et des collations
2625,66,Noun,0,,soup_onion,Food Meals and snacks,soup_onion,Repas des aliments et des collations
2626,66,Noun,0,,soup_pea,Food Meals and snacks,soup_pea,Repas des aliments et des collations
2627,66,Noun,0,,soup_tomato,Food Meals and snacks,soup_tomato,Repas des aliments et des collations
2628,66,Noun,0,,soup_vegetable,Food Meals and snacks,soup_vegetable,Repas des aliments et des collations
2629,59,Noun,0,,sour,Food Feeding and eating,acide,Alimentation alimentaire et manger
2630,56,Noun,0,diary food,sour_cream,Food Dairy,crème aigre,Dairy alimentaire
2631,39,Noun,0,direction position,south,Descriptive Direction,Sud,Direction descriptive
2632,39,Noun,0,abstract adjective adverb direction position,south_east,Descriptive Direction,south_east,Direction descriptive
2633,39,Noun,0,abstract adjective adverb direction position,south_west,Descriptive Direction,south_west,Direction descriptive
2634,36,Noun,0,,space_bar,Computer Icon,space_bar,Icône d'ordinateur
2635,111,Noun,0,transport travel,spaceship,Transport Space,vaisseau spatial,espace Transport
2636,83,Noun,0,play toys,spade,Leisure Toys,bêche,Jouets loisirs
2637,69,Noun,0,,spaghetti,Food Pastas and rice,spaghetti,La nourriture et du riz Pastas
2638,66,Noun,0,,spaghetti_bolognaise,Food Meals and snacks,spaghetti bolognaise,Repas des aliments et des collations
2639,28,Noun,0,celebration,sparkler,Celebration Item,cierge magique,célébration article
2640,65,Noun,0,cooking feeding kitchen,spatula,Food Kitchen items,spatule,Cuillères de cuisine articles
2641,65,Noun,0,cooking kitchen,spatula_2,Food Kitchen items,spatula_2,Cuillères de cuisine articles
2642,92,Noun,0,job people profession work,speech_language_therapist_1a,People Profession,speech_language_therapist_1a,personnes Profession
2643,92,Noun,0,job people profession work,speech_language_therapist_1b,People Profession,speech_language_therapist_1b,personnes Profession
2644,92,Noun,0,job people profession work,speech_language_therapist_2a,People Profession,speech_language_therapist_2a,personnes Profession
2645,92,Noun,0,job people profession work,speech_language_therapist_2b,People Profession,speech_language_therapist_2b,personnes Profession
2646,59,Noun,0,,spicy,Food Feeding and eating,épicé,Alimentation alimentaire et manger
2647,13,Noun,0,insect,spider,Animal Spiders and Insects,araignée,Araignées et les insectes des animaux
2648,9,Noun,0,animal insect,spiders_web,Animal Habitat,toile d'araignée,Habitat animal
2649,73,Noun,0,,spinach,Food Vegetables and salads,épinard,Légumes et salades alimentaires
2650,74,Noun,0,,spine,Healthcare Body parts,colonne vertébrale,Les parties du corps Santé
2651,76,Noun,0,grooming,sponge,Healthcare Grooming items,éponge,articles Santé Toilettage
2652,65,Noun,0,cooking feeding kitchen utensil,spoon,Food Kitchen items,cuillère,Cuillères de cuisine articles
2653,59,Noun,0,feeding utensil,spoon_adapted,Food Feeding and eating,spoon_adapted,Alimentation alimentaire et manger
2654,16,Noun,0,,spot_light,Building Contents,projecteur,Sommaire construction
2655,43,Noun,0,abstract adjective,spotty,Descriptive State,à pois,descriptif État
2656,90,Noun,0,,spotty_2,People Descriptive,spotty_2,personnes descriptif
2657,64,Verb,0,cooking,"spread_,_to",Food Kitchen actions,propagation à,Nourriture actions cuisine
2658,44,Noun,0,calendar diary season time,spring,Descriptive Time,printemps,Temps descriptif
2659,73,Noun,0,,spring_onions,Food Vegetables and salads,oignons de printemps,Légumes et salades alimentaires
2660,64,Verb,0,cooking,"sprinkle_,_to",Food Kitchen actions,"Saupoudrez _, _ à",Nourriture actions cuisine
2661,42,Noun,0,maths shape,square,Descriptive Shape,carré,Forme descriptive
2662,107,Noun,0,DIY tools workshop,square_setsquare,Tools Workshop,square_setsquare,Outillage
2663,48,Noun,0,drink,squash,Drink Type,écraser,Type de boisson
2664,64,Verb,0,,"squash_,_to",Food Kitchen actions,"courge _, _ à",Nourriture actions cuisine
2665,7,Verb,0,animal mammal pet,"squeak_,_to",Animal Features,"squeak _, _ à",Caractéristiques des animaux
2666,10,Noun,0,animal wild,squirrel_1a,Animal Mammal,squirrel_1a,Mammifère
2667,10,Noun,0,animal wild,squirrel_1b,Animal Mammal,squirrel_1b,Mammifère
2668,9,Noun,0,animal,stable,Animal Habitat,stable,Habitat animal
2669,9,Noun,0,celebration farm,stable_1,Animal Habitat,stable_1,Habitat animal
2670,9,Noun,0,celebration,stable_2,Animal Habitat,stable_2,Habitat animal
2671,10,Noun,0,animal wild,stag,Animal Mammal,cerf,Mammifère
2672,26,Noun,0,,stairs,Building Structure,escaliers,Structure de bâtiment
2673,18,Noun,0,,standard_lamp,Building Furniture,Lampe standard,Meubles de construction
2674,115,Verb,0,,"staple_,_to",Work and School Stationery,"base _, _ à",Travail et de la papeterie scolaire
2675,115,Noun,0,,stapler,Work and School Stationery,agrafeuse,Travail et de la papeterie scolaire
2676,101,Noun,0,astronomy,star,Science Astronomy,étoile,science Astronomie
2677,101,Noun,0,,star_2,Science Astronomy,star_2,science Astronomie
2678,83,Noun,0,play toys,star_stacker,Leisure Toys,star_stacker,Jouets loisirs
2679,11,Noun,0,animal shellfish,starfish,Animal Other Invertebrates,étoile de mer,Animal Autre Invertébrés
2680,67,Noun,0,,steak,Food Meat,steak,viande alimentaire
2681,109,Noun,0,transport travel,steam_train,Transport Rail,train à vapeur,Transport ferroviaire
2682,65,Noun,0,cooking kitchen,steamer,Food Kitchen items,bateau à vapeur,Cuillères de cuisine articles
2683,93,Noun,0,family relationship relatives,step_brother,People Relationship,beau-frère,People Relationship
2684,33,Noun,0,communication,step_by_step,Communication Aid,pas à pas,aide à la communication
2685,93,Noun,0,family relationship relatives,step_dad_parent,People Relationship,step_dad_parent,People Relationship
2686,93,Noun,0,family relationship relatives,step_daughter_1,People Relationship,step_daughter_1,People Relationship
2687,93,Noun,0,family relationship relatives,step_daughter_2,People Relationship,step_daughter_2,People Relationship
2688,93,Noun,0,family relationship relatives,step_mum_parent,People Relationship,step_mum_parent,People Relationship
2689,93,Noun,0,family relationship relatives,step_sister,People Relationship,demi-soeur,People Relationship
2690,93,Noun,0,family relationship relatives,step_son_1,People Relationship,step_son_1,People Relationship
2691,93,Noun,0,family relationship relatives,step_son_2,People Relationship,step_son_2,People Relationship
2692,51,Noun,0,electric,stereo,Electrical Media,stéréo,médias électrique
2693,78,Noun,0,,stethoscope,Healthcare Medical items,stéthoscope,Santé Produits médicaux
2694,94,Noun,0,gardening,stick,Plants and Trees,bâton,Plantes et les arbres
2695,83,Noun,0,play toys,stickers,Leisure Toys,autocollants,Jouets loisirs
2696,43,Noun,0,,sticky,Descriptive State,gluant,descriptif État
2697,77,Noun,0,clinic health hospital medical,sting_bee,Healthcare Medical conditions,sting_bee,Santé Conditions médicales
2698,64,Noun,0,,stir_fry,Food Kitchen actions,sauté,Nourriture actions cuisine
2699,64,VerbComplex,0,cooking,"stir_fry_,_to",Food Kitchen actions,"stir_fry _, _ à",Nourriture actions cuisine
2700,64,VerbComplex,0,cooking,"stir_mix_,_to",Food Kitchen actions,"stir_mix _, _ à",Nourriture actions cuisine
2701,104,Noun,0,sport,stirrups,Sport Accessories,Etriers,Sport Accessoires
2702,10,Noun,0,animal wild,stoat,Animal Mammal,hermine,Mammifère
2703,63,Noun,0,,stock,Food Ingredients,Stock,Ingrédients alimentaires
2704,63,Noun,0,,stock_cubes,Food Ingredients,stock_cubes,Ingrédients alimentaires
2705,74,Noun,0,body,stomach,Healthcare Body parts,estomac,Les parties du corps Santé
2706,74,Noun,0,body,stomach_1,Healthcare Body parts,stomach_1,Les parties du corps Santé
2707,77,Noun,0,,stomach_ache,Healthcare Medical conditions,maux d'estomac,Santé Conditions médicales
2708,94,Noun,0,gardening,stone,Plants and Trees,calcul,Plantes et les arbres
2709,18,Noun,0,home house,stool,Building Furniture,tabouret,Meubles de construction
2710,42,Noun,0,abstract adjective direction position,straight,Descriptive Shape,tout droit,Forme descriptive
2711,64,Verb,0,cooking,"strain_,_to",Food Kitchen actions,"souche _, _ à",Nourriture actions cuisine
2712,65,Noun,0,cooking feeding kitchen,straw,Food Kitchen items,paille,Cuillères de cuisine articles
2713,62,Noun,0,food fruit,strawberry,Food Fruit,fraise,Fruit alimentaire
2714,71,Noun,0,,strawberry_jam,Food Sweets and desserts,confiture de fraise,Bonbons alimentaires et desserts
2715,16,Noun,0,class school,string,Building Contents,chaîne,Sommaire construction
2716,43,Noun,0,abstract adjective,striped,Descriptive State,rayé,descriptif État
2717,3,Verb,0,action animal,"stroke_,_to",Animal Activity Grooming,"temps _, _ à",Toilettage pour animaux Activité
2718,90,Noun,0,,strong,People Descriptive,fort,personnes descriptif
2719,90,Noun,0,,stubble,People Descriptive,chaume,personnes descriptif
2720,55,Noun,0,celebration food,stuffing,Food Breads and baking,Rembourrage,Et la cuisson des aliments Breads
2721,102,Noun,0,,subsoil,Science Eco,sous-sol,sciences Eco
2722,88,Noun,0,,subtract,Number Activity,soustraire,nombre d'activités
2723,65,Noun,0,cooking feeding kitchen,sugar_bowl,Food Kitchen items,sucrier,Cuillères de cuisine articles
2724,63,Noun,0,ingredient,sugar_brown,Food Ingredients,sugar_brown,Ingrédients alimentaires
2725,63,Noun,0,ingredient,sugar_white,Food Ingredients,sugar_white,Ingrédients alimentaires
2726,30,Noun,0,clothes,suit_-_ladys,Clothes General,fonction _-_ ladys,vêtements général
2727,30,Noun,0,clothes,suit_-_mans,Clothes General,fonction _-_ mans,vêtements général
2728,79,Noun,0,holiday travel,suitcase_1,Holiday and travel,suitcase_1,Vacances et Voyage
2729,79,Noun,0,holiday travel,suitcase_2,Holiday and travel,suitcase_2,Vacances et Voyage
2730,88,Noun,0,,sum,Number Activity,somme,nombre d'activités
2731,44,Noun,0,calendar diary season time,summer,Descriptive Time,été,Temps descriptif
2732,44,Noun,0,calendar diary season time,sun,Descriptive Time,Soleil,Temps descriptif
2733,79,Noun,0,holiday,sun_lounger,Holiday and travel,balancelle,Vacances et Voyage
2734,29,Noun,0,clothes,sunglasses,Clothes Accessories,des lunettes de soleil,Vêtements Accessoires
2735,76,Noun,0,grooming,sunscreen,Healthcare Grooming items,crème solaire,articles Santé Toilettage
2736,22,Noun,0,clinic health hospital medical,surgery_health_centre,Building Public,surgery_health_centre,bâtiment public
2737,91,Noun,0,emotion expression face feeling people woman,surprised_lady,People Feelings,surprised_lady,Les gens sentiments
2738,91,Noun,0,emotion expression face feeling people,surprised_man,People Feelings,surprised_man,Les gens sentiments
2739,5,Noun,0,animal bird wild,swan,Animal Birds,cygne,Oiseaux animaux
2740,30,Noun,0,clothes,sweatshirt,Clothes General,sweat-shirt,vêtements général
2741,73,Noun,0,,swede,Food Vegetables and salads,Suédois,Légumes et salades alimentaires
2742,71,Noun,0,,sweet,Food Sweets and desserts,sucré,Bonbons alimentaires et desserts
2743,59,Noun,0,,sweet_2,Food Feeding and eating,sweet_2,Alimentation alimentaire et manger
2744,73,Noun,0,food vegetable,sweet_potato,Food Vegetables and salads,patate douce,Légumes et salades alimentaires
2745,73,Noun,0,food vegetable,sweetcorn,Food Vegetables and salads,le maïs sucré,Légumes et salades alimentaires
2746,103,Verb,0,class school,"swim_,_to",Sport,"nager _, _ à",sport
2747,32,Noun,0,clothes hat swimwear,swimming_cap,Clothes Sport,Bonnet de bain,vêtements de sport
2748,117,Noun,0,class school,swimming_class,Work and School Timetable,cours de natation,Les travaux et le calendrier scolaire
2749,32,Noun,0,clothes swimwear,swimming_costume,Clothes Sport,swimming_costume,vêtements de sport
2750,32,Noun,0,clothes swimwear,swimming_trunks,Clothes Sport,maillot de bain,vêtements de sport
2751,82,Noun,0,equipment playground,swing,Leisure Playground,balançoire,Aire de jeux Loisirs
2752,82,Verb,0,,"swing_,_to",Leisure Playground,"balancer _, _ à",Aire de jeux Loisirs
2753,71,Noun,0,cake dessert food,swiss_roll,Food Sweets and desserts,swiss_roll,Bonbons alimentaires et desserts
2754,49,Noun,0,,switch_access,Electrical Computer,switch_access,électrique informatique
2755,33,Noun,0,AAC electric,switch_low_profile_1,Communication Aid,switch_low_profile_1,aide à la communication
2756,33,Noun,0,AAC electric,switch_low_profile_2,Communication Aid,switch_low_profile_2,aide à la communication
2757,33,Noun,0,AAC electric,switch_low_profile_3,Communication Aid,switch_low_profile_3,aide à la communication
2758,33,Noun,0,AAC electric,switch_mount,Communication Aid,switch_mount,aide à la communication
2759,53,Verb,0,,"switch_on_television_,_to",Electrical TV,"switch_on_television _, _ à",TV électrique
2760,78,Noun,0,clinic health hospital medical,syringe,Healthcare Medical items,seringue,Santé Produits médicaux
2761,1,Noun,0,alphabet letter,T,Alphabet,T,Alphabet
2762,1,Noun,0,alphabet letter,t_-_lower_case,Alphabet,t _-_ lower_case,Alphabet
