symbol-id,symbol,grammar,category-id,category,rated,tags
2498,joint,Noun,8,Poissons animaux et mammifères marins,0,animal mammal wild zoo
2499,ceinture de sécurité,Noun,110,Transport routier,0,transport travel vehicle
2500,seconde,Noun,44,Temps descriptif,0,calendar diary time
2501,second_3,Noun,40,Position descriptive,0,
2502,secretary_1a,Noun,92,personnes Profession,0,job people profession work
2503,secretary_1b,Noun,92,personnes Profession,0,job people profession work
2504,secretary_2a,Noun,92,personnes Profession,0,job people profession work
2505,secretary_2b,Noun,92,personnes Profession,0,job people profession work
2506,bascule,Noun,82,Aire de jeux Loisirs,0,equipment playground
2507,semis,Noun,94,Plantes et les arbres,0,gardening plant
2508,des graines,Noun,94,Plantes et les arbres,0,gardening plant
2509,crise d'épilepsie,Noun,77,Santé Conditions médicales,0,clinic health hospital medical
2510,raison,Noun,74,Les parties du corps Santé,0,body
2511,sensory_room,Noun,24,Établissement scolaire,0,class school
2512,sensory_tube,Noun,33,aide à la communication,0,communication
2513,serene_lady,Noun,91,Les gens sentiments,0,emotion expression face feeling people woman
2514,serene_man,Noun,91,Les gens sentiments,0,emotion expression face feeling people
2515,servir à,Verb,64,Nourriture actions cuisine,0,cooking
2516,serviette,Noun,59,Alimentation alimentaire et manger,0,
2517,"set_the_table _, _ à",VerbComplex,20,tâches de construction ménagers,0,action
2518,"set_timer _, _ à",VerbComplex,64,Nourriture actions cuisine,0,cooking
2519,settee_1,Noun,18,Meubles de construction,0,
2520,settee_2,Noun,18,Meubles de construction,0,
2521,Sept,Noun,87,Nombre,0,
2522,seven_dots,Noun,87,Nombre,0,
2523,dix-sept,Noun,87,Nombre,0,
2524,soixante-dix,Noun,87,Nombre,0,
2525,seventy_five_percent,Noun,41,Quantité descriptive,0,amount percent
2526,peu profond,Noun,41,Quantité descriptive,0,abstract adjective position
2527,shampooing,Noun,76,articles Santé Toilettage,0,grooming
2528,"shampoo_animal _, _ à",VerbComplex,3,Toilettage pour animaux Activité,0,action animal
2529,"shampoo_hair _, _ à",VerbComplex,75,Santé activités Toilettage,0,grooming
2530,shape_puzzle,Noun,83,Jouets loisirs,0,play toys
2531,formes,Noun,42,Forme descriptive,0,
2532,shapesorter,Noun,83,Jouets loisirs,0,play toys
2533,tranchant,Noun,42,Forme descriptive,0,abstract adjective
2534,"rasage _, _ à",Verb,75,Santé activités Toilettage,0,electric grooming
2535,"shave_underarm _, _ à",VerbComplex,75,Santé activités Toilettage,0,body
2536,"shave_with_razor _, _ à",VerbComplex,75,Santé activités Toilettage,0,grooming
2537,crème à raser,Noun,76,articles Santé Toilettage,0,grooming
2538,mouton,Noun,10,Mammifère,0,animal farm mammal
2539,coquilles,Noun,102,sciences Eco,0,
2540,shepherd_1a,Noun,92,personnes Profession,0,celebration Christian farm
2541,shepherd_1b,Noun,92,personnes Profession,0,celebration Christian farm
2542,tibia,Noun,74,Les parties du corps Santé,0,
2543,brillant,Noun,43,descriptif État,0,abstract adjective
2544,chemise,Noun,30,vêtements général,0,clothes
2545,chaussures _-_ dames,Noun,30,vêtements général,0,clothes footwear
2546,chaussures _-_ mans,Noun,30,vêtements général,0,clothes footwear
2547,étoile filante,Noun,100,Science,0,
2548,boutique,Noun,25,Magasinez,0,holiday
2549,shop_2,Noun,25,Magasinez,0,holiday
2550,court,Noun,90,personnes descriptif,0,features people size
2551,short_2,Noun,41,Quantité descriptive,0,abstract adjective position
2552,cheveux courts,Noun,90,personnes descriptif,0,
2553,short,Noun,30,vêtements général,0,clothes
2554,épaule,Noun,74,Les parties du corps Santé,0,
2555,douche,Noun,76,articles Santé Toilettage,0,grooming
2556,"shower_1 _, _ à",Verb,75,Santé activités Toilettage,0,grooming
2557,"shower_2 _, _ à",Verb,75,Santé activités Toilettage,0,grooming
2558,Bonnet de bain,Noun,76,articles Santé Toilettage,0,grooming
2559,gel douche,Noun,76,articles Santé Toilettage,0,grooming
2560,musaraigne,Noun,10,Mammifère,0,animal wild
2561,crevette,Noun,61,Nourriture pour poissons et fruits de mer,0,fish food
2562,Shrove_Tuesday_1,Noun,97,festival de la religion,0,celebration Christian Easter food
2563,volant,Noun,104,Sport Accessoires,0,games sport
2564,côté,Noun,40,Position descriptive,0,direction position
2565,tamis,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
2566,"tamis _, _ à",Verb,64,Nourriture actions cuisine,0,cooking
2567,poteau indicateur,Noun,110,Transport routier,0,transport travel
2568,signpost_1,Noun,110,Transport routier,0,transport travel
2569,silence,Noun,100,Science,0,
2570,Gâteau au four,Noun,60,Festival de la gastronomie,0,celebration food
2571,singer_1a,Noun,92,personnes Profession,0,job people profession work
2572,singer_1b,Noun,92,personnes Profession,0,job people profession work
2573,singer_2a,Noun,92,personnes Profession,0,job people profession work
2574,singer_2b,Noun,92,personnes Profession,0,job people profession work
2575,lit simple,Noun,18,Meubles de construction,0,
2576,évier,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
2577,sink_2,Noun,16,Sommaire construction,0,
2578,sœur,Noun,93,People Relationship,0,family relationship relatives
2579,"sit_at_computer _, _ à",VerbComplex,49,électrique informatique,0,
2580,"sit_at_computer _, _ to_2",VerbComplex,49,électrique informatique,0,
2581,six,Noun,87,Nombre,0,
2582,six_dots,Noun,87,Nombre,0,
2583,seize,Noun,87,Nombre,0,
2584,soixante,Noun,87,Nombre,0,
2585,skate_park,Noun,82,Aire de jeux Loisirs,0,equipment playground
2586,planche à roulette,Noun,110,Transport routier,0,transport travel
2587,squelette,Noun,74,Les parties du corps Santé,0,
2588,"ski _, _ à",Verb,103,sport,0,games sport
2589,peau,Noun,74,Les parties du corps Santé,0,
2590,jupe,Noun,30,vêtements général,0,clothes
2591,des skis,Noun,104,Sport Accessoires,0,games sport
2592,le crâne,Noun,74,Les parties du corps Santé,0,
2593,moufette,Noun,10,Mammifère,0,animal mammal
2594,une luge,Noun,110,Transport routier,0,celebration
2595,sleep_suit_baby,Noun,30,vêtements général,0,clothes sleepwear
2596,traîneau,Noun,110,Transport routier,0,celebration
2597,tranche,Noun,42,Forme descriptive,0,abstract
2598,faire glisser,Noun,82,Aire de jeux Loisirs,0,equipment playground
2599,fronde,Noun,78,Santé Produits médicaux,0,clinic health hospital medical
2600,chaussons,Noun,30,vêtements général,0,clothes footwear
2601,glissant,Noun,90,personnes descriptif,0,
2602,limace,Noun,6,Animaux Crustacés et Mollusques,0,insect
2603,"fumer _, _ à",Verb,77,Santé Conditions médicales,0,
2604,lisse,Noun,100,Science,0,
2605,escargot,Noun,6,Animaux Crustacés et Mollusques,0,insect
2606,serpent,Noun,12,Reptiles et Amphibiens animaux,0,animal pet reptile wild
2607,sneering_lady,Noun,91,Les gens sentiments,0,emotion expression face feeling people woman
2608,sneering_man,Noun,91,Les gens sentiments,0,emotion expression face feeling people
2609,sneeze_cold,Noun,77,Santé Conditions médicales,0,clinic health hospital medical
2610,neige,Noun,54,environnement Météo,0,climate forecast weather
2611,savon,Noun,76,articles Santé Toilettage,0,grooming
2612,chaussettes,Noun,30,vêtements général,0,clothes footwear
2613,doux,Noun,43,descriptif État,0,abstract adjective
2614,soldier_1a,Noun,92,personnes Profession,0,job people profession work
2615,soldier_1b,Noun,92,personnes Profession,0,job people profession work
2616,soldier_2a,Noun,92,personnes Profession,0,job people profession work
2617,soldier_2b,Noun,92,personnes Profession,0,job people profession work
2618,Unique,Noun,74,Les parties du corps Santé,0,body
2619,certains,Noun,41,Quantité descriptive,0,abstract adjective position
2620,fils,Noun,93,People Relationship,0,family relationship relatives
2621,soupe,Noun,66,Repas des aliments et des collations,0,
2622,soup_carrot,Noun,66,Repas des aliments et des collations,0,
2623,soup_chicken,Noun,66,Repas des aliments et des collations,0,
2624,soup_mushroom,Noun,66,Repas des aliments et des collations,0,
2625,soup_onion,Noun,66,Repas des aliments et des collations,0,
2626,soup_pea,Noun,66,Repas des aliments et des collations,0,
2627,soup_tomato,Noun,66,Repas des aliments et des collations,0,
2628,soup_vegetable,Noun,66,Repas des aliments et des collations,0,
2629,acide,Noun,59,Alimentation alimentaire et manger,0,
2630,crème aigre,Noun,56,Dairy alimentaire,0,diary food
2631,Sud,Noun,39,Direction descriptive,0,direction position
2632,south_east,Noun,39,Direction descriptive,0,abstract adjective adverb direction position
2633,south_west,Noun,39,Direction descriptive,0,abstract adjective adverb direction position
2634,space_bar,Noun,36,Icône d'ordinateur,0,
2635,vaisseau spatial,Noun,111,espace Transport,0,transport travel
2636,bêche,Noun,83,Jouets loisirs,0,play toys
2637,spaghetti,Noun,69,La nourriture et du riz Pastas,0,
2638,spaghetti bolognaise,Noun,66,Repas des aliments et des collations,0,
2639,cierge magique,Noun,28,célébration article,0,celebration
2640,spatule,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen
2641,spatula_2,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
2642,speech_language_therapist_1a,Noun,92,personnes Profession,0,job people profession work
2643,speech_language_therapist_1b,Noun,92,personnes Profession,0,job people profession work
2644,speech_language_therapist_2a,Noun,92,personnes Profession,0,job people profession work
2645,speech_language_therapist_2b,Noun,92,personnes Profession,0,job people profession work
2646,épicé,Noun,59,Alimentation alimentaire et manger,0,
2647,araignée,Noun,13,Araignées et les insectes des animaux,0,insect
2648,toile d'araignée,Noun,9,Habitat animal,0,animal insect
2649,épinard,Noun,73,Légumes et salades alimentaires,0,
2650,colonne vertébrale,Noun,74,Les parties du corps Santé,0,
2651,éponge,Noun,76,articles Santé Toilettage,0,grooming
2652,cuillère,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen utensil
2653,spoon_adapted,Noun,59,Alimentation alimentaire et manger,0,feeding utensil
2654,projecteur,Noun,16,Sommaire construction,0,
2655,à pois,Noun,43,descriptif État,0,abstract adjective
2656,spotty_2,Noun,90,personnes descriptif,0,
2657,propagation à,Verb,64,Nourriture actions cuisine,0,cooking
2658,printemps,Noun,44,Temps descriptif,0,calendar diary season time
2659,oignons de printemps,Noun,73,Légumes et salades alimentaires,0,
2660,"Saupoudrez _, _ à",Verb,64,Nourriture actions cuisine,0,cooking
2661,carré,Noun,42,Forme descriptive,0,maths shape
2662,square_setsquare,Noun,107,Outillage,0,DIY tools workshop
2663,écraser,Noun,48,Type de boisson,0,drink
2664,"courge _, _ à",Verb,64,Nourriture actions cuisine,0,
2665,"squeak _, _ à",Verb,7,Caractéristiques des animaux,0,animal mammal pet
2666,squirrel_1a,Noun,10,Mammifère,0,animal wild
2667,squirrel_1b,Noun,10,Mammifère,0,animal wild
2668,stable,Noun,9,Habitat animal,0,animal
2669,stable_1,Noun,9,Habitat animal,0,celebration farm
2670,stable_2,Noun,9,Habitat animal,0,celebration
2671,cerf,Noun,10,Mammifère,0,animal wild
2672,escaliers,Noun,26,Structure de bâtiment,0,
2673,Lampe standard,Noun,18,Meubles de construction,0,
2674,"base _, _ à",Verb,115,Travail et de la papeterie scolaire,0,
2675,agrafeuse,Noun,115,Travail et de la papeterie scolaire,0,
2676,étoile,Noun,101,science Astronomie,0,astronomy
2677,star_2,Noun,101,science Astronomie,0,
2678,star_stacker,Noun,83,Jouets loisirs,0,play toys
2679,étoile de mer,Noun,11,Animal Autre Invertébrés,0,animal shellfish
2680,steak,Noun,67,viande alimentaire,0,
2681,train à vapeur,Noun,109,Transport ferroviaire,0,transport travel
2682,bateau à vapeur,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
2683,beau-frère,Noun,93,People Relationship,0,family relationship relatives
2684,pas à pas,Noun,33,aide à la communication,0,communication
2685,step_dad_parent,Noun,93,People Relationship,0,family relationship relatives
2686,step_daughter_1,Noun,93,People Relationship,0,family relationship relatives
2687,step_daughter_2,Noun,93,People Relationship,0,family relationship relatives
2688,step_mum_parent,Noun,93,People Relationship,0,family relationship relatives
2689,demi-soeur,Noun,93,People Relationship,0,family relationship relatives
2690,step_son_1,Noun,93,People Relationship,0,family relationship relatives
2691,step_son_2,Noun,93,People Relationship,0,family relationship relatives
2692,stéréo,Noun,51,médias électrique,0,electric
2693,stéthoscope,Noun,78,Santé Produits médicaux,0,
2694,bâton,Noun,94,Plantes et les arbres,0,gardening
2695,autocollants,Noun,83,Jouets loisirs,0,play toys
2696,gluant,Noun,43,descriptif État,0,
2697,sting_bee,Noun,77,Santé Conditions médicales,0,clinic health hospital medical
2698,sauté,Noun,64,Nourriture actions cuisine,0,
2699,"stir_fry _, _ à",VerbComplex,64,Nourriture actions cuisine,0,cooking
2700,"stir_mix _, _ à",VerbComplex,64,Nourriture actions cuisine,0,cooking
2701,Etriers,Noun,104,Sport Accessoires,0,sport
2702,hermine,Noun,10,Mammifère,0,animal wild
2703,Stock,Noun,63,Ingrédients alimentaires,0,
2704,stock_cubes,Noun,63,Ingrédients alimentaires,0,
2705,estomac,Noun,74,Les parties du corps Santé,0,body
2706,stomach_1,Noun,74,Les parties du corps Santé,0,body
2707,maux d'estomac,Noun,77,Santé Conditions médicales,0,
2708,calcul,Noun,94,Plantes et les arbres,0,gardening
2709,tabouret,Noun,18,Meubles de construction,0,home house
2710,tout droit,Noun,42,Forme descriptive,0,abstract adjective direction position
2711,"souche _, _ à",Verb,64,Nourriture actions cuisine,0,cooking
2712,paille,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen
2713,fraise,Noun,62,Fruit alimentaire,0,food fruit
2714,confiture de fraise,Noun,71,Bonbons alimentaires et desserts,0,
2715,chaîne,Noun,16,Sommaire construction,0,class school
2716,rayé,Noun,43,descriptif État,0,abstract adjective
2717,"temps _, _ à",Verb,3,Toilettage pour animaux Activité,0,action animal
2718,fort,Noun,90,personnes descriptif,0,
2719,chaume,Noun,90,personnes descriptif,0,
2720,Rembourrage,Noun,55,Et la cuisson des aliments Breads,0,celebration food
2721,sous-sol,Noun,102,sciences Eco,0,
2722,soustraire,Noun,88,nombre d'activités,0,
2723,sucrier,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen
2724,sugar_brown,Noun,63,Ingrédients alimentaires,0,ingredient
2725,sugar_white,Noun,63,Ingrédients alimentaires,0,ingredient
2726,fonction _-_ ladys,Noun,30,vêtements général,0,clothes
2727,fonction _-_ mans,Noun,30,vêtements général,0,clothes
2728,suitcase_1,Noun,79,Vacances et Voyage,0,holiday travel
2729,suitcase_2,Noun,79,Vacances et Voyage,0,holiday travel
2730,somme,Noun,88,nombre d'activités,0,
2731,été,Noun,44,Temps descriptif,0,calendar diary season time
2732,Soleil,Noun,44,Temps descriptif,0,calendar diary season time
2733,balancelle,Noun,79,Vacances et Voyage,0,holiday
2734,des lunettes de soleil,Noun,29,Vêtements Accessoires,0,clothes
2735,crème solaire,Noun,76,articles Santé Toilettage,0,grooming
2736,surgery_health_centre,Noun,22,bâtiment public,0,clinic health hospital medical
2737,surprised_lady,Noun,91,Les gens sentiments,0,emotion expression face feeling people woman
2738,surprised_man,Noun,91,Les gens sentiments,0,emotion expression face feeling people
2739,cygne,Noun,5,Oiseaux animaux,0,animal bird wild
2740,sweat-shirt,Noun,30,vêtements général,0,clothes
2741,Suédois,Noun,73,Légumes et salades alimentaires,0,
2742,sucré,Noun,71,Bonbons alimentaires et desserts,0,
2743,sweet_2,Noun,59,Alimentation alimentaire et manger,0,
2744,patate douce,Noun,73,Légumes et salades alimentaires,0,food vegetable
2745,le maïs sucré,Noun,73,Légumes et salades alimentaires,0,food vegetable
2746,"nager _, _ à",Verb,103,sport,0,class school
2747,Bonnet de bain,Noun,32,vêtements de sport,0,clothes hat swimwear
2748,cours de natation,Noun,117,Les travaux et le calendrier scolaire,0,class school
2749,swimming_costume,Noun,32,vêtements de sport,0,clothes swimwear
2750,maillot de bain,Noun,32,vêtements de sport,0,clothes swimwear
2751,balançoire,Noun,82,Aire de jeux Loisirs,0,equipment playground
2752,"balancer _, _ à",Verb,82,Aire de jeux Loisirs,0,
2753,swiss_roll,Noun,71,Bonbons alimentaires et desserts,0,cake dessert food
2754,switch_access,Noun,49,électrique informatique,0,
2755,switch_low_profile_1,Noun,33,aide à la communication,0,AAC electric
2756,switch_low_profile_2,Noun,33,aide à la communication,0,AAC electric
2757,switch_low_profile_3,Noun,33,aide à la communication,0,AAC electric
2758,switch_mount,Noun,33,aide à la communication,0,AAC electric
2759,"switch_on_television _, _ à",Verb,53,TV électrique,0,
2760,seringue,Noun,78,Santé Produits médicaux,0,clinic health hospital medical
2761,T,Noun,1,Alphabet,0,alphabet letter
2762,t _-_ lower_case,Noun,1,Alphabet,0,alphabet letter
2763,table,Noun,18,Meubles de construction,0,
2764,Tableau 2,Noun,18,Meubles de construction,0,celebration
2765,nappe de table,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen
2766,nappe de table,Noun,59,Alimentation alimentaire et manger,0,celebration
2767,tablet_blister_pack,Noun,78,Santé Produits médicaux,0,clinic health hospital medical
2768,comprimés,Noun,78,Santé Produits médicaux,0,clinic health hospital medical
2769,"take_a_work_break _, _ à",VerbComplex,89,personnes Actions,0,
2770,"take_off_cap _, _ à",VerbComplex,75,Santé activités Toilettage,0,grooming
2771,takeaway_burger,Noun,66,Repas des aliments et des collations,0,
2772,takeaway_burger_and_chips,Noun,66,Repas des aliments et des collations,0,
2773,takeaway_chinese,Noun,66,Repas des aliments et des collations,0,
2774,takeaway_container,Noun,66,Repas des aliments et des collations,0,
2775,takeaway_indian,Noun,66,Repas des aliments et des collations,0,
2776,takeaway_pizza,Noun,66,Repas des aliments et des collations,0,
2777,grand,Noun,90,personnes descriptif,0,features people size
2778,tampon,Noun,76,articles Santé Toilettage,0,grooming
2779,robinet,Noun,76,articles Santé Toilettage,0,grooming
2780,mètre à ruban,Noun,107,Outillage,0,DIY tools workshop
2781,tape_recorder,Noun,50,électrique général,0,communication
2782,Tarte,Noun,71,Bonbons alimentaires et desserts,0,
2783,tartan,Noun,30,vêtements général,0,
2784,"goût _, _ à",Verb,59,Alimentation alimentaire et manger,0,
2785,tatouage,Noun,90,personnes descriptif,0,grooming
2786,Taxi,Noun,110,Transport routier,0,transport travel vehicle
2787,taxi_driver_1a,Noun,92,personnes Profession,0,job people profession work
2788,taxi_driver_1b,Noun,92,personnes Profession,0,job people profession work
2789,taxi_driver_1c,Noun,92,personnes Profession,0,job people profession work
2790,taxi_driver_1d,Noun,92,personnes Profession,0,job people profession work
2791,taxi_driver_2a,Noun,92,personnes Profession,0,job people profession work
2792,taxi_driver_2b,Noun,92,personnes Profession,0,job people profession work
2793,taxi_driver_2c,Noun,92,personnes Profession,0,job people profession work
2794,taxi_driver_2d,Noun,92,personnes Profession,0,job people profession work
2795,thé,Noun,48,Type de boisson,0,drink
2796,sachet de thé,Noun,48,Type de boisson,0,
2797,tea_instant,Noun,48,Type de boisson,0,
2798,cuillère à café,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen utensil
2799,l'heure du thé,Noun,44,Temps descriptif,0,calendar diary time
2800,tea_towel,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
2801,teacher_1a,Noun,92,personnes Profession,0,job people profession work
2802,teacher_1b,Noun,92,personnes Profession,0,job people profession work
2803,teacher_2a,Noun,92,personnes Profession,0,job people profession work
2804,teacher_2b,Noun,92,personnes Profession,0,job people profession work
2805,théière,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen
2806,La technologie,Noun,50,électrique général,0,
2807,ours en peluche,Noun,83,Jouets loisirs,0,play toys
2808,les dents,Noun,74,Les parties du corps Santé,0,clinic health hospital medical
2809,teeth_2,Noun,74,Les parties du corps Santé,0,
2810,telephone_handset,Noun,52,téléphone électrique,0,electric office
2811,telephone_toy,Noun,83,Jouets loisirs,0,play toys
2812,temple,Noun,74,Les parties du corps Santé,0,
2813,Dix,Noun,87,Nombre,0,
2814,tennis,Noun,103,sport,0,games sport
2815,terre cuite,Noun,14,art Couleur,0,
2816,tester,Noun,114,Le travail et l'éducation scolaire,0,class school
2817,tube à essai,Noun,100,Science,0,
2818,"text_mobile_message _, _ à",VerbComplex,52,téléphone électrique,0,
2819,text_phone,Noun,52,téléphone électrique,0,
2820,parc d'attractions,Noun,79,Vacances et Voyage,0,holiday
2821,thermomètre,Noun,78,Santé Produits médicaux,0,clinic health hospital medical
2822,thermometer_2,Noun,100,Science,0,
2823,épais,Noun,41,Quantité descriptive,0,abstract adjective
2824,cuisse,Noun,74,Les parties du corps Santé,0,
2825,mince,Noun,90,personnes descriptif,0,features people size
2826,thin_2,Noun,41,Quantité descriptive,0,abstract adjective
2827,soif,Noun,59,Alimentation alimentaire et manger,0,feeding
2828,treize,Noun,87,Nombre,0,
2829,trente,Noun,87,Nombre,0,
2830,ce mois-ci,Noun,44,Temps descriptif,0,calendar diary season time
2831,cette semaine,Noun,44,Temps descriptif,0,calendar diary season time
2832,mille,Noun,87,Nombre,0,
2833,Trois,Noun,87,Nombre,0,
2834,three_dots,Noun,87,Nombre,0,
2835,trois quarts,Noun,41,Quantité descriptive,0,amount fraction
2836,three_wise_kings,Noun,99,personne religion,0,celebration Christian
2837,gorge,Noun,74,Les parties du corps Santé,0,body
2838,à travers,Noun,39,Direction descriptive,0,direction position
2839,pouce,Noun,74,Les parties du corps Santé,0,
2840,pouces,Noun,74,Les parties du corps Santé,0,
2841,orage,Noun,54,environnement Météo,0,climate forecast weather
2842,"tidy_up _, _ à",VerbComplex,20,tâches de construction ménagers,0,action
2843,attacher,Noun,30,vêtements général,0,clothes
2844,"tie_2 _, _ à",Verb,75,Santé activités Toilettage,0,grooming
2845,tigre,Noun,10,Mammifère,0,animal mammal wild zoo
2846,collants,Noun,30,vêtements général,0,clothes underwear
2847,temps libre,Noun,117,Les travaux et le calendrier scolaire,0,class office school
2848,timer_2,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
2849,étain,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
2850,boîte de conserve,Noun,66,Repas des aliments et des collations,0,
2851,tin_foil,Noun,65,Cuillères de cuisine articles,0,cooking
2852,tinned_apricots,Noun,62,Fruit alimentaire,0,
2853,tinned_cherries,Noun,62,Fruit alimentaire,0,
2854,tinned_mushroom_soup,Noun,66,Repas des aliments et des collations,0,
2855,tinned_peaches,Noun,62,Fruit alimentaire,0,
2856,tinned_pears,Noun,62,Fruit alimentaire,0,
2857,tinned_peas,Noun,62,Fruit alimentaire,0,
2858,tinned_pineapple,Noun,62,Fruit alimentaire,0,
2859,tinned_plums,Noun,62,Fruit alimentaire,0,
2860,tinned_sweetcorn,Noun,73,Légumes et salades alimentaires,0,
2861,tinned_tomato,Noun,73,Légumes et salades alimentaires,0,
2862,clinquant,Noun,28,célébration article,0,celebration Christian
2863,Tippex,Noun,115,Travail et de la papeterie scolaire,0,class office school stationery
2864,tissus,Noun,76,articles Santé Toilettage,0,grooming
2865,crapaud,Noun,12,Reptiles et Amphibiens animaux,0,animal wild
2866,pain grillé,Noun,65,Cuillères de cuisine articles,0,
2867,grille-pain,Noun,65,Cuillères de cuisine articles,0,cooking electric kitchen
2868,aujourd'hui,Noun,44,Temps descriptif,0,calendar diary season time
2869,toe_nail,Noun,74,Les parties du corps Santé,0,body
2870,toilette,Noun,76,articles Santé Toilettage,0,grooming
2871,"toilettes _, _ go_to_the",Noun,76,articles Santé Toilettage,0,communication
2872,rouleau de papier toilette,Noun,76,articles Santé Toilettage,0,grooming
2873,toilettes,Noun,35,Signes communication,0,communication
2874,tomate,Noun,73,Légumes et salades alimentaires,0,food fruit
2875,jus de tomate,Noun,48,Type de boisson,0,drink juice
2876,tomato_slice,Noun,73,Légumes et salades alimentaires,0,
2877,tomb_1,Noun,22,bâtiment public,0,celebration Christian
2878,tomb_2,Noun,22,bâtiment public,0,celebration Christian
2879,demain,Noun,44,Temps descriptif,0,calendar diary season time
2880,pinces,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
2881,langue,Noun,74,Les parties du corps Santé,0,
2882,dent,Noun,74,Les parties du corps Santé,0,
2883,mal aux dents,Noun,77,Santé Conditions médicales,0,clinic health hospital medical
2884,brosse à dents,Noun,76,articles Santé Toilettage,0,grooming
2885,toothbrush_electric,Noun,76,articles Santé Toilettage,0,electric grooming
2886,dentifrice,Noun,76,articles Santé Toilettage,0,grooming
2887,Haut,Noun,40,Position descriptive,0,direction position
2888,top_2,Noun,40,Position descriptive,0,abstract adjective position
2889,couche arable,Noun,102,sciences Eco,0,
2890,torche,Noun,50,électrique général,0,
2891,torch_2,Noun,104,Sport Accessoires,0,
2892,torch_3,Noun,104,Sport Accessoires,0,
2893,tortue,Noun,12,Reptiles et Amphibiens animaux,0,animal pet reptile
2894,"toss_pancake _, _ à",VerbComplex,55,Et la cuisson des aliments Breads,0,celebration Easter food
2895,écran tactile,Noun,49,électrique informatique,0,
2896,postiche,Noun,76,articles Santé Toilettage,0,grooming
2897,serviette,Noun,76,articles Santé Toilettage,0,grooming
2898,coffre à jouets,Noun,83,Jouets loisirs,0,
2899,petite voiture,Noun,83,Jouets loisirs,0,
2900,toy_soldier,Noun,83,Jouets loisirs,0,play toys
2901,jouets,Noun,83,Jouets loisirs,0,
2902,trachée,Noun,74,Les parties du corps Santé,0,body
2903,survêtement,Noun,32,vêtements de sport,0,clothes
2904,tracteur,Noun,110,Transport routier,0,transport travel vehicle
2905,feux de circulation,Noun,110,Transport routier,0,transport travel vehicle
2906,train,Noun,109,Transport ferroviaire,0,transport travel
2907,formateurs,Noun,30,vêtements général,0,clothes footwear
2908,trampoline,Noun,104,Sport Accessoires,0,games sport
2909,"trampoline _, _ à",Verb,103,sport,0,games sport
2910,transparent,Noun,100,Science,0,
2911,prendre au piège,Noun,4,Divers activité animale,0,animal
2912,trapèze,Noun,42,Forme descriptive,0,maths shape
2913,Voyage,Noun,79,Vacances et Voyage,0,holiday travel
2914,plateau,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen
2915,arbre,Noun,94,Plantes et les arbres,0,gardening plant
2916,tree_ornament_chocolate,Noun,28,célébration article,0,celebration Christian
2917,tronc d'arbre,Noun,94,Plantes et les arbres,0,gardening plant
2918,triangle_acute,Noun,42,Forme descriptive,0,maths shape
2919,triangle_equilateral,Noun,42,Forme descriptive,0,maths shape
2920,triangle_isosceles,Noun,42,Forme descriptive,0,maths shape
2921,triangle_obtuse,Noun,42,Forme descriptive,0,maths shape
2922,triangle_right angle,Noun,42,Forme descriptive,0,maths shape
2923,triangle_scalene,Noun,42,Forme descriptive,0,maths shape
2924,des bonbons ou un sort,Noun,27,Réjouissances,0,celebration
2925,trépied,Noun,100,Science,0,
2926,pantalon,Noun,30,vêtements général,0,clothes
2927,truelle,Noun,106,Outils de jardin,0,gardening
2928,T-shirt,Noun,30,vêtements général,0,clothes
2929,tulipe,Noun,94,Plantes et les arbres,0,gardening plant
2930,thon,Noun,61,Nourriture pour poissons et fruits de mer,0,fish food
2931,dinde,Noun,5,Oiseaux animaux,0,animal bird
2932,turkey_2,Noun,5,Oiseaux animaux,0,
2933,"turn_down_heat _, _ à",VerbComplex,64,Nourriture actions cuisine,0,cooking
2934,"turn_off_light_switch _, _ à",VerbComplex,50,électrique général,0,
2935,"turn_on_light_switch _, _ à",VerbComplex,50,électrique général,0,
2936,"turn_up_heat _, _ à",VerbComplex,64,Nourriture actions cuisine,0,cooking
2937,navet,Noun,73,Légumes et salades alimentaires,0,
2938,tortue,Noun,12,Reptiles et Amphibiens animaux,0,animal reptile
2939,tv_drama,Noun,53,TV électrique,0,
2940,Douze,Noun,87,Nombre,0,
2941,vingt,Noun,87,Nombre,0,
2942,twenty_five_percent,Noun,41,Quantité descriptive,0,amount percent
2943,deux,Noun,87,Nombre,0,
2944,two_dots,Noun,87,Nombre,0,
2945,les deux tiers,Noun,41,Quantité descriptive,0,
2946,U,Noun,1,Alphabet,0,alphabet letter
2947,u _-_ lower_case,Noun,1,Alphabet,0,alphabet letter
